start	center	end	avg_pi	avg_h	avg_depth	cov_bin	avg_pi_z
27100	27600	28100	0.0010445696982873895	0.0016954495429909323	112	(84.7,117]	-0.9299698756292324
27200	27700	28200	0.0015392731142292448	0.0025185047953602707	135.58333333333334	(117,150]	-0.6660223167393187
27300	27800	28300	0.002332991379863844	0.0039040628532446085	164.5625	(150,182]	-0.17894188700662075
27400	27900	28400	0.003399519786098132	0.0053073022424263	169.88235294117646	(150,182]	0.9698829145466367
27500	28000	28500	0.003399519786098132	0.0053073022424263	169.88235294117646	(150,182]	0.9698829145466367
27600	28100	28600	0.003399519786098132	0.0053073022424263	169.88235294117646	(150,182]	0.9698829145466367
27700	28200	28700	0.0036847196995012745	0.0058484618001257566	167.10526315789474	(150,182]	1.2770896724755918
27800	28300	28800	0.0033579841860187734	0.005344776338760424	171.72222222222223	(150,182]	0.9251423082583851
27900	28400	28900	0.0037038647902113983	0.005928456073538273	163.57894736842104	(150,182]	1.2977120533772268
28000	28500	29000	0.0036002533331752837	0.005716768528891958	153.57894736842104	(150,182]	1.186105638702876
28100	28600	29100	0.003015442370112392	0.004813340792688857	136.11764705882354	(117,150]	0.5321824176072044
28200	28700	29200	0.002520738954170537	0.00399028554031952	120.46666666666667	(117,150]	0.13063227509031547
28300	28800	29300	0.0017270206885359382	0.002604727482435182	76.3	(52.2,84.7]	0.2006305685281056
28400	28900	29400	0.0019038586012197376	0.0031295649334568357	79.2	(52.2,84.7]	0.40788394208594986
28500	29000	29500	0.0019038586012197376	0.0031295649334568357	79.2	(52.2,84.7]	0.40788394208594986
28600	29100	29600	0.0019038586012197376	0.0031295649334568357	77.27272727272727	(52.2,84.7]	0.40788394208594986
28700	29200	29700	0.0016186586878165952	0.00258840537575738	62.55555555555556	(52.2,84.7]	0.07363070818300624
28800	29300	29800	0.0016186586878165952	0.00258840537575738	62.55555555555556	(52.2,84.7]	0.07363070818300624
28900	29400	29900	0.0012433663189180882	0.0019280768402033454	69.33333333333333	(52.2,84.7]	-0.3662105472598162
