start	center	end	avg_pi	avg_h	avg_depth	cov_bin	avg_pi_z
27800	28300	28800	0.0014721983834415783	0.002618624869118836	320.8333333333333	(313,366]	0.6660308633312639
27900	28400	28900	0.0018353596124564657	0.003329294471376193	296.0769230769231	(261,313]	1.6589393578045901
28000	28500	29000	0.001750516814371174	0.0031480071924472755	269.15384615384613	(261,313]	1.4694303221476188
28100	28600	29100	0.0013388462997364827	0.0025469396858360973	252.91666666666666	(209,261]	0.1396454689554473
28200	28700	29200	0.0013388462997364827	0.0025469396858360973	252.91666666666666	(209,261]	0.1396454689554473
28300	28800	29300	8.278252072620145e-4	0.0015251931570990722	162.28571428571428	(157,209]	-0.27551485723117086
28400	28900	29400	0.0015741686130817866	0.0025869485357151024	98.125	(52.2,104]	1.966427519908009
28500	29000	29500	0.0015741686130817866	0.0025869485357151024	98.125	(52.2,104]	1.966427519908009
28600	29100	29600	0.0012895184216442652	0.00213013082579972	87.85714285714286	(52.2,104]	1.3742135638380981
28700	29200	29700	0.0012895184216442652	0.00213013082579972	87.85714285714286	(52.2,104]	1.3742135638380981
28800	29300	29800	0.0011351420643597784	0.0018416188460740487	43	(-0.522,52.2]	1.487275202539912
28900	29400	29900	7.719808353448907e-4	0.0011309492438166921	48.666666666666664	(-0.522,52.2]	0.7152605865662036
