start	center	end	avg_pi	avg_h	avg_depth	cov_bin	avg_pi_z
23300	23800	24300	0.004307077163999753	0.007908798410705126	3057.6944444444443	(3e+03,3.84e+03]	0.5993745453444408
23400	23900	24400	0.0050774849774052324	0.009103219377338503	2789.9210526315787	(2.15e+03,3e+03]	0.8927306920707545
23500	24000	24500	0.00482294660143163	0.008830149116584632	2900.7894736842104	(2.15e+03,3e+03]	0.7360712872638143
23600	24100	24600	0.0047782107175393836	0.008693827943179794	2423.342857142857	(2.15e+03,3e+03]	0.7085379264601038
23700	24200	24700	0.005159600505481005	0.009339068954662466	2335.4444444444443	(2.15e+03,3e+03]	0.9432699072462775
23800	24300	24800	0.005056998774245596	0.009096197058912379	2185.735294117647	(2.15e+03,3e+03]	0.8801221556114993
23900	24400	24900	0.005339992087897053	0.009452538776876128	1802.8529411764705	(1.31e+03,2.15e+03]	0.4863363521113785
24000	24500	25000	0.004267551998128807	0.007718396934876283	2009.4827586206898	(1.31e+03,2.15e+03]	0.11998984513484766
24100	24600	25100	0.004177707626987458	0.007556203271687458	1981.1	(1.31e+03,2.15e+03]	0.08929892649691336
24200	24700	25200	0.003762000379350583	0.007025016762174094	2210.7419354838707	(2.15e+03,3e+03]	0.08309625728002269
24300	24800	25300	0.003890186744107255	0.0071738840256813435	2490.59375	(2.15e+03,3e+03]	0.16199044967963241
24400	24900	25400	0.002912008029319087	0.005558212509795078	2791	(2.15e+03,3e+03]	-0.44004409488516977
24500	25000	25500	0.0027772221919540284	0.005208339537210397	2268.56	(2.15e+03,3e+03]	-0.5230000302220281
24600	25100	25600	0.0038494277471980446	0.007107602201497384	2782.242424242424	(2.15e+03,3e+03]	0.13690472273609683
24700	25200	25700	0.0035221556665312203	0.006565457495828839	2655.71875	(2.15e+03,3e+03]	-0.06451971541035673
24800	25300	25800	0.00395106475078472	0.007451666262646875	2699	(2.15e+03,3e+03]	0.1994587184836797
24900	25400	25900	0.003071549407159725	0.005913949718928066	2949.65625	(2.15e+03,3e+03]	-0.3418519963499549
25000	25500	26000	0.0034773999530926416	0.006479604343682509	3217.733333333333	(3e+03,3.84e+03]	-0.0318411479593196
25100	25600	26100	0.003462368927194884	0.006483081840637901	3312.266666666667	(3e+03,3.84e+03]	-0.04327670302626717
25200	25700	26200	0.0034318014476488554	0.006397249127212781	3934.2758620689656	(3.84e+03,4.68e+03]	0.3621492779564897
25300	25800	26300	0.0033248889767111068	0.006319034220017393	4736.862068965517	(4.68e+03,5.53e+03]	0.3829809864618467
25400	25900	26400	0.00342912252265013	0.0065289962845082716	4832.166666666667	(4.68e+03,5.53e+03]	0.44962360348062824
25500	26000	26500	0.004220604946063883	0.007777370227811748	4533.78125	(3.84e+03,4.68e+03]	1.005647020929555
25600	26100	26600	0.0033797431823207364	0.0063688346566739985	4000.0714285714284	(3.84e+03,4.68e+03]	0.31968068304147074
25700	26200	26700	0.0037627071582264767	0.006986101000446897	3567.633333333333	(3e+03,3.84e+03]	0.18521963534966573
25800	26300	26800	0.0034197360373999773	0.006289699278260479	3462.6666666666665	(3e+03,3.84e+03]	-0.0757116653654314
25900	26400	26900	0.003391871421016034	0.006224193204963965	3369.5555555555557	(3e+03,3.84e+03]	-0.09691097386542498
26000	26500	27000	0.002526152308252093	0.004733488260688068	3381.6	(3e+03,3.84e+03]	-0.7555472275623907
26100	26600	27100	0.0027316563441306695	0.005022664586099927	3324	(3e+03,3.84e+03]	-0.5992004329553741
26200	26700	27200	0.002573051107032241	0.00468827251235939	2465.7272727272725	(2.15e+03,3e+03]	-0.6486601414735887
26300	26800	27300	0.0027808476023642023	0.005154576895719782	1235.16	(453,1.31e+03]	1.0191346823108178
26400	26900	27400	0.0029255244922956262	0.0053734888280883054	904.9285714285714	(453,1.31e+03]	1.2910272897682469
26500	27000	27500	0.002283882754825357	0.0043635297506310405	910.7692307692307	(453,1.31e+03]	0.0851840819345793
26600	27100	27600	0.002341181289160978	0.004416613495501781	924.6666666666666	(453,1.31e+03]	0.1928657435419408
26700	27200	27700	0.0024169772049706067	0.004517069453441914	958.1304347826087	(453,1.31e+03]	0.33530970396901355
26800	27300	27800	0.0025373295404396007	0.00468741500203986	980	(453,1.31e+03]	0.5614889529131017
26900	27400	27900	0.002603342137109859	0.004845805532440477	980.9583333333334	(453,1.31e+03]	0.6855470318655834
27000	27500	28000	0.0027088132333242046	0.005061170273210409	1097.88	(453,1.31e+03]	0.8837598312608738
27100	27600	28100	0.0030327529961280213	0.005614266579036881	1599.2857142857142	(1.31e+03,2.15e+03]	-0.3018186134605873
27200	27700	28200	0.003244480874589919	0.006026831528685095	2212.9	(2.15e+03,3e+03]	-0.23541876931147288
27300	27800	28300	0.003310825498024559	0.006266871000376617	3052.181818181818	(3e+03,3.84e+03]	-0.15857044552257105
27400	27900	28400	0.005519851549561049	0.009252087710968528	3070.676470588235	(3e+03,3.84e+03]	1.52204930914342
27500	28000	28500	0.005330443234915541	0.008914931842628357	3153.3939393939395	(3e+03,3.84e+03]	1.377948086312742
27600	28100	28600	0.005378900035116884	0.009121922959496443	3139.25	(3e+03,3.84e+03]	1.4148138605346605
27700	28200	28700	0.005093207947166988	0.008686330032881308	3407.2	(3e+03,3.84e+03]	1.1974602596450705
27800	28300	28800	0.004919744461298434	0.008411029417070833	3495.457142857143	(3e+03,3.84e+03]	1.0654898101063943
27900	28400	28900	0.00492295648442238	0.008441639834795884	3489.4285714285716	(3e+03,3.84e+03]	1.0679335067349576
28000	28500	29000	0.004937685084161328	0.008527811595585593	3320.027777777778	(3e+03,3.84e+03]	1.0791389769749429
28100	28600	29100	0.0046286635497919315	0.00808274632180266	3098.848484848485	(3e+03,3.84e+03]	0.8440364099784285
28200	28700	29200	0.004602347343710401	0.007840718868896908	2623.4666666666667	(2.15e+03,3e+03]	0.6003002143037017
28300	28800	29300	0.004180152889867053	0.006832047097493032	1454.0454545454545	(1.31e+03,2.15e+03]	0.0901342305135439
28400	28900	29400	0.002565290813379178	0.00484549405973569	1368.6190476190477	(1.31e+03,2.15e+03]	-0.46150411890515824
28500	29000	29500	0.002565290813379178	0.00484549405973569	1368.6190476190477	(1.31e+03,2.15e+03]	-0.46150411890515824
28600	29100	29600	0.002228191687341345	0.004094692104847627	1158.5882352941176	(453,1.31e+03]	-0.019476652461168833
28700	29200	29700	0.001955875209633091	0.0035769628554882097	790.5333333333333	(453,1.31e+03]	-0.531243509025579
28800	29300	29800	0.0019230483966056525	0.003492110878069122	564.5	(453,1.31e+03]	-0.5929352401153082
28900	29400	29900	0.0018463888325735292	0.0032786011926349587	532.9090909090909	(453,1.31e+03]	-0.737002262575656
